old_name,speaker,label,new_name
13270.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_13270.wav
13271.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13271.wav
13272.wav,Nelson Mandela,spoof,nelson_mandela_spoof_13272.wav
13273.wav,George Carlin,bona-fide,george_carlin_bona-fide_13273.wav
13274.wav,Nelson Mandela,spoof,nelson_mandela_spoof_13274.wav
13275.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_13275.wav
13276.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13276.wav
13277.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13277.wav
13278.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13278.wav
13279.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_13279.wav
13280.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13280.wav
13281.wav,Bernie Sanders,spoof,bernie_sanders_spoof_13281.wav
13282.wav,George W. Bush,spoof,george_w._bush_spoof_13282.wav
13283.wav,Alec Guinness,spoof,alec_guinness_spoof_13283.wav
13284.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13284.wav
13285.wav,Richard Nixon,spoof,richard_nixon_spoof_13285.wav
13286.wav,Alec Guinness,spoof,alec_guinness_spoof_13286.wav
13287.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13287.wav
13288.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13288.wav
13289.wav,Barack Obama,spoof,barack_obama_spoof_13289.wav
13290.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13290.wav
13291.wav,Dwight Eisenhower,bona-fide,dwight_eisenhower_bona-fide_13291.wav
13292.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13292.wav
13293.wav,Martin Luther King,spoof,martin_luther_king_spoof_13293.wav
13294.wav,Bill Clinton,spoof,bill_clinton_spoof_13294.wav
13295.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13295.wav
13296.wav,Gilbert Gottfried,bona-fide,gilbert_gottfried_bona-fide_13296.wav
13297.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13297.wav
13298.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13298.wav
13299.wav,JFK,bona-fide,jfk_bona-fide_13299.wav
13300.wav,Ayn Rand,spoof,ayn_rand_spoof_13300.wav
13301.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_13301.wav
13302.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13302.wav
13303.wav,Malcolm X,spoof,malcolm_x_spoof_13303.wav
13304.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13304.wav
13305.wav,Arnold Schwarzenegger,bona-fide,arnold_schwarzenegger_bona-fide_13305.wav
13306.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13306.wav
13307.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13307.wav
13308.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13308.wav
13309.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_13309.wav
13310.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13310.wav
13311.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13311.wav
13312.wav,Calvin Coolidge,bona-fide,calvin_coolidge_bona-fide_13312.wav
13313.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13313.wav
13314.wav,John Cleese,spoof,john_cleese_spoof_13314.wav
13315.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13315.wav
13316.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13316.wav
13317.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13317.wav
13318.wav,Nelson Mandela,spoof,nelson_mandela_spoof_13318.wav
13319.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13319.wav
13320.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13320.wav
13321.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_13321.wav
13322.wav,FDR,bona-fide,fdr_bona-fide_13322.wav
13323.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_13323.wav
13324.wav,JFK,bona-fide,jfk_bona-fide_13324.wav
13325.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13325.wav
13326.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13326.wav
13327.wav,Gilbert Gottfried,spoof,gilbert_gottfried_spoof_13327.wav
13328.wav,Malcolm X,bona-fide,malcolm_x_bona-fide_13328.wav
13329.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_13329.wav
13330.wav,Alec Guinness,spoof,alec_guinness_spoof_13330.wav
13331.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13331.wav
13332.wav,Ayn Rand,spoof,ayn_rand_spoof_13332.wav
13333.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13333.wav
13334.wav,Arnold Schwarzenegger,spoof,arnold_schwarzenegger_spoof_13334.wav
13335.wav,Queen Elizabeth II,bona-fide,queen_elizabeth_ii_bona-fide_13335.wav
13336.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13336.wav
13337.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13337.wav
13338.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13338.wav
13339.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13339.wav
13340.wav,Bill Burr,spoof,bill_burr_spoof_13340.wav
13341.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13341.wav
13342.wav,Richard Nixon,spoof,richard_nixon_spoof_13342.wav
13343.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_13343.wav
13344.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_13344.wav
13345.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13345.wav
13346.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13346.wav
13347.wav,Adam Driver,spoof,adam_driver_spoof_13347.wav
13348.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13348.wav
13349.wav,Alec Guinness,spoof,alec_guinness_spoof_13349.wav
13350.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_13350.wav
13351.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13351.wav
13352.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13352.wav
13353.wav,FDR,spoof,fdr_spoof_13353.wav
13354.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13354.wav
13355.wav,Barack Obama,spoof,barack_obama_spoof_13355.wav
13356.wav,Nelson Mandela,bona-fide,nelson_mandela_bona-fide_13356.wav
13357.wav,Alec Guinness,spoof,alec_guinness_spoof_13357.wav
13358.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13358.wav
13359.wav,Adam Driver,bona-fide,adam_driver_bona-fide_13359.wav
13360.wav,Norm MacDonald,bona-fide,norm_macdonald_bona-fide_13360.wav
13361.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_13361.wav
13362.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13362.wav
13363.wav,Ayn Rand,spoof,ayn_rand_spoof_13363.wav
13364.wav,Adam Driver,bona-fide,adam_driver_bona-fide_13364.wav
13365.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13365.wav
13366.wav,Winston Churchill,spoof,winston_churchill_spoof_13366.wav
13367.wav,Ayn Rand,spoof,ayn_rand_spoof_13367.wav
13368.wav,Kamala Harris,bona-fide,kamala_harris_bona-fide_13368.wav
13369.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13369.wav
13370.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13370.wav
13371.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13371.wav
13372.wav,JFK,bona-fide,jfk_bona-fide_13372.wav
13373.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13373.wav
13374.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_13374.wav
13375.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13375.wav
13376.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13376.wav
13377.wav,Bill Clinton,spoof,bill_clinton_spoof_13377.wav
13378.wav,FDR,bona-fide,fdr_bona-fide_13378.wav
13379.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13379.wav
13380.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_13380.wav
13381.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13381.wav
13382.wav,FDR,bona-fide,fdr_bona-fide_13382.wav
13383.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13383.wav
13384.wav,Alec Guinness,spoof,alec_guinness_spoof_13384.wav
13385.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_13385.wav
13386.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13386.wav
13387.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13387.wav
13388.wav,Gilbert Gottfried,bona-fide,gilbert_gottfried_bona-fide_13388.wav
13389.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13389.wav
13390.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13390.wav
13391.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_13391.wav
13392.wav,Alec Guinness,spoof,alec_guinness_spoof_13392.wav
13393.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13393.wav
13394.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13394.wav
13395.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13395.wav
13396.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_13396.wav
13397.wav,FDR,spoof,fdr_spoof_13397.wav
13398.wav,Bill Burr,bona-fide,bill_burr_bona-fide_13398.wav
13399.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13399.wav
13400.wav,Nelson Mandela,spoof,nelson_mandela_spoof_13400.wav
13401.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13401.wav
13402.wav,Alan Watts,bona-fide,alan_watts_bona-fide_13402.wav
13403.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13403.wav
13404.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13404.wav
13405.wav,JFK,bona-fide,jfk_bona-fide_13405.wav
13406.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13406.wav
13407.wav,Louis Farrakhan,spoof,louis_farrakhan_spoof_13407.wav
13408.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13408.wav
13409.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13409.wav
13410.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13410.wav
13411.wav,Bernie Sanders,spoof,bernie_sanders_spoof_13411.wav
13412.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13412.wav
13413.wav,Bernie Sanders,spoof,bernie_sanders_spoof_13413.wav
13414.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13414.wav
13415.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_13415.wav
13416.wav,Robert Kardashian,bona-fide,robert_kardashian_bona-fide_13416.wav
13417.wav,Ayn Rand,spoof,ayn_rand_spoof_13417.wav
13418.wav,Bill Clinton,spoof,bill_clinton_spoof_13418.wav
13419.wav,Ayn Rand,spoof,ayn_rand_spoof_13419.wav
13420.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13420.wav
13421.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13421.wav
13422.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_13422.wav
13423.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13423.wav
13424.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_13424.wav
13425.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_13425.wav
13426.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13426.wav
13427.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_13427.wav
13428.wav,Richard Nixon,spoof,richard_nixon_spoof_13428.wav
13429.wav,FDR,bona-fide,fdr_bona-fide_13429.wav
13430.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_13430.wav
13431.wav,Ayn Rand,spoof,ayn_rand_spoof_13431.wav
13432.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_13432.wav
13433.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13433.wav
13434.wav,Alec Guinness,spoof,alec_guinness_spoof_13434.wav
13435.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13435.wav
13436.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13436.wav
13437.wav,Martin Luther King,spoof,martin_luther_king_spoof_13437.wav
13438.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_13438.wav
13439.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13439.wav
13440.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13440.wav
13441.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13441.wav
13442.wav,Louis Farrakhan,spoof,louis_farrakhan_spoof_13442.wav
13443.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13443.wav
13444.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13444.wav
13445.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13445.wav
13446.wav,Bill Clinton,spoof,bill_clinton_spoof_13446.wav
13447.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13447.wav
13448.wav,Alec Guinness,spoof,alec_guinness_spoof_13448.wav
13449.wav,Ayn Rand,spoof,ayn_rand_spoof_13449.wav
13450.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13450.wav
13451.wav,Louis C.K.,spoof,louis_c.k._spoof_13451.wav
13452.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_13452.wav
13453.wav,2Pac,spoof,2pac_spoof_13453.wav
13454.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13454.wav
13455.wav,Nelson Mandela,bona-fide,nelson_mandela_bona-fide_13455.wav
13456.wav,Bernie Sanders,spoof,bernie_sanders_spoof_13456.wav
13457.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13457.wav
13458.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_13458.wav
13459.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13459.wav
13460.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13460.wav
13461.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_13461.wav
13462.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13462.wav
13463.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13463.wav
13464.wav,Boris Johnson,spoof,boris_johnson_spoof_13464.wav
13465.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13465.wav
13466.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13466.wav
13467.wav,Bill Clinton,spoof,bill_clinton_spoof_13467.wav
13468.wav,2Pac,spoof,2pac_spoof_13468.wav
13469.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_13469.wav
13470.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13470.wav
13471.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13471.wav
13472.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_13472.wav
13473.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13473.wav
13474.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_13474.wav
13475.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13475.wav
13476.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13476.wav
13477.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_13477.wav
13478.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13478.wav
13479.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13479.wav
13480.wav,JFK,bona-fide,jfk_bona-fide_13480.wav
13481.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_13481.wav
13482.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13482.wav
13483.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13483.wav
13484.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_13484.wav
13485.wav,Alec Guinness,spoof,alec_guinness_spoof_13485.wav
13486.wav,Ayn Rand,spoof,ayn_rand_spoof_13486.wav
13487.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_13487.wav
13488.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_13488.wav
13489.wav,Bill Clinton,spoof,bill_clinton_spoof_13489.wav
13490.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13490.wav
13491.wav,The Notorious B.I.G.,bona-fide,the_notorious_b.i.g._bona-fide_13491.wav
13492.wav,Barack Obama,spoof,barack_obama_spoof_13492.wav
13493.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13493.wav
13494.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13494.wav
13495.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_13495.wav
13496.wav,Ayn Rand,spoof,ayn_rand_spoof_13496.wav
13497.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_13497.wav
13498.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13498.wav
13499.wav,Bill Clinton,spoof,bill_clinton_spoof_13499.wav
13500.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13500.wav
13501.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13501.wav
13502.wav,Ayn Rand,spoof,ayn_rand_spoof_13502.wav
13503.wav,George W. Bush,spoof,george_w._bush_spoof_13503.wav
13504.wav,Milton Friedman,spoof,milton_friedman_spoof_13504.wav
13505.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13505.wav
13506.wav,Malcolm X,bona-fide,malcolm_x_bona-fide_13506.wav
13507.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13507.wav
13508.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13508.wav
13509.wav,Donald Trump,spoof,donald_trump_spoof_13509.wav
13510.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_13510.wav
13511.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13511.wav
13512.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13512.wav
13513.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13513.wav
13514.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13514.wav
13515.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_13515.wav
13516.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_13516.wav
13517.wav,JFK,bona-fide,jfk_bona-fide_13517.wav
13518.wav,Ayn Rand,spoof,ayn_rand_spoof_13518.wav
13519.wav,Milton Friedman,spoof,milton_friedman_spoof_13519.wav
13520.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_13520.wav
13521.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13521.wav
13522.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13522.wav
13523.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13523.wav
13524.wav,Bob Ross,bona-fide,bob_ross_bona-fide_13524.wav
13525.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13525.wav
13526.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13526.wav
13527.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13527.wav
13528.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13528.wav
13529.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13529.wav
13530.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13530.wav
13531.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13531.wav
13532.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13532.wav
13533.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13533.wav
13534.wav,2Pac,spoof,2pac_spoof_13534.wav
13535.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13535.wav
13536.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_13536.wav
13537.wav,Richard Nixon,bona-fide,richard_nixon_bona-fide_13537.wav
13538.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13538.wav
13539.wav,Tucker Carlson,bona-fide,tucker_carlson_bona-fide_13539.wav
13540.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13540.wav
13541.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13541.wav
13542.wav,Louis Farrakhan,spoof,louis_farrakhan_spoof_13542.wav
13543.wav,Louis Farrakhan,spoof,louis_farrakhan_spoof_13543.wav
13544.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_13544.wav
13545.wav,Boris Johnson,spoof,boris_johnson_spoof_13545.wav
13546.wav,Bill Clinton,spoof,bill_clinton_spoof_13546.wav
13547.wav,Alec Guinness,spoof,alec_guinness_spoof_13547.wav
13548.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13548.wav
13549.wav,Martin Luther King,spoof,martin_luther_king_spoof_13549.wav
13550.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13550.wav
13551.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_13551.wav
13552.wav,Adam Driver,spoof,adam_driver_spoof_13552.wav
13553.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13553.wav
13554.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_13554.wav
13555.wav,Alec Guinness,spoof,alec_guinness_spoof_13555.wav
13556.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13556.wav
13557.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_13557.wav
13558.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13558.wav
13559.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13559.wav
13560.wav,Bill Clinton,spoof,bill_clinton_spoof_13560.wav
13561.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13561.wav
13562.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13562.wav
13563.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13563.wav
13564.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13564.wav
13565.wav,JFK,bona-fide,jfk_bona-fide_13565.wav
13566.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13566.wav
13567.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13567.wav
13568.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_13568.wav
13569.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13569.wav
13570.wav,Milton Friedman,spoof,milton_friedman_spoof_13570.wav
13571.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_13571.wav
13572.wav,Bernie Sanders,spoof,bernie_sanders_spoof_13572.wav
13573.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13573.wav
13574.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13574.wav
13575.wav,JFK,bona-fide,jfk_bona-fide_13575.wav
13576.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_13576.wav
13577.wav,Ronald Reagan,spoof,ronald_reagan_spoof_13577.wav
13578.wav,Donald Trump,spoof,donald_trump_spoof_13578.wav
13579.wav,Alec Guinness,spoof,alec_guinness_spoof_13579.wav
13580.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13580.wav
13581.wav,Nelson Mandela,spoof,nelson_mandela_spoof_13581.wav
13582.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_13582.wav
13583.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13583.wav
13584.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13584.wav
13585.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13585.wav
13586.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_13586.wav
13587.wav,Bernie Sanders,spoof,bernie_sanders_spoof_13587.wav
13588.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_13588.wav
13589.wav,FDR,bona-fide,fdr_bona-fide_13589.wav
13590.wav,Barack Obama,bona-fide,barack_obama_bona-fide_13590.wav
13591.wav,Milton Friedman,spoof,milton_friedman_spoof_13591.wav
13592.wav,Ayn Rand,spoof,ayn_rand_spoof_13592.wav
13593.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13593.wav
13594.wav,Donald Trump,bona-fide,donald_trump_bona-fide_13594.wav
